gene	original_net	random_net	t-statistic	pvalue
fabG	0.0012786687883622	0.0024770381400000003	96.2216183850518	0.0
SPD_1242	0.0019457297155787	0.000457098972	-296.4618180343639	0.0
gldA	0.0003500852728401251	0.000996449861	276.3908312884408	0.0
cps2D	0.0087891954841588	0.000237004832	-2029.9710032274963	0.0
atpE	0.0139474041576116	0.0014972728900000001	-904.0471669245085	0.0
metS	0.0	0.0	nan	nan
fabD	0.0009221610621552236	0.0014751193150000003	46.12735735233072	9.344013340758636e-250
spr1120	0.0	0.0	nan	nan
clpP	0.002121183420095	0.0024468358880000004	25.214310705462765	5.874113776469888e-109
vex1	0.0017287099152578	0.000677218903	-122.20430275730143	0.0
SPD_1532	0.0023894518640642	0.0034074291349999995	46.99886587560409	2.564383538802081e-255
spr0965	4.0823898337454725e-07	0.0020879378	155.6580711247076	0.0
SPD_1281	0.0004889973208119367	0.00030585659300000004	-39.946836544283286	2.8158694631824666e-209
spr1560	0.0052978123881734	0.000422633479	-922.5298841783426	0.0
SP_1616	0.0	0.0	nan	nan
SPD_0818	6.0897879086703256e-05	0.00027607094799999996	45.24768799136245	4.196141444575963e-244
spr1768	0.0	0.0	nan	nan
SPD_0739	0.0029325471061033	0.000239226014	-1523.8629886796327	0.0
SPD_0157	0.002042386029584	0.001786429198	-22.229229958085206	2.8922922690151152e-89
SPD_1660	0.0021711921688241	0.002022197308	-19.121790238603186	1.0661519551045601e-69
nagB	0.0055914247019004	0.00296344646	-172.50544664196516	0.0
spr0349	0.000984428989789442	0.00031104063299999997	-235.08874996249486	0.0
SPD_0728	0.0	0.00021391456600000001	44.87845546418481	1.0156429815720793e-241
SP_1201	0.0	0.0	nan	nan
SPD_0517	0.0	0.00012290213499999999	61.884378862581414	0.0
purH	0.0014828456153785	0.0032265364500000003	105.40586385886321	0.0
SP_1198	0.0048875785101721	0.0029771398099999995	-790.3347273939999	0.0
der	0.0034276817490284	0.003116984149	-16.994498518940336	4.3317903177204806e-57
SPD_0233	1.7814381533925275e-05	0.002081672989	149.44201176170165	0.0
metE	0.0069146239498477	0.00254395874	-214.94940477458096	0.0
glgA	0.0	0.00026318794699999997	54.358384416873484	1.0899382044793012e-300
SP_1523	0.0	0.0	nan	nan
SPD_1996	0.0	4.0367045e-05	15.901120159231457	6.368658239183995e-51
rplJ	0.0010977492953009	0.007837219465	241.33366699029452	0.0
amiE	0.0008525175992430983	0.001040556297	20.387416808466735	1.5894759373630873e-77
SP_0957	0.0	1.2850080999999999e-05	13.455070750273654	4.758728769985869e-38
SPD_0225	0.000577030422479876	0.000349673652	-31.28835338138924	2.379770066831326e-150
yfiA	0.0031830080334946	0.008368208815999999	176.1985941021627	0.0
SP_1173	0.0010389987230225	0.001038178813	-1.3768636639671217	0.16886286527822786
SPD_0594	0.00014378286650160944	0.00149567982	305.5926484236323	0.0
SPD_0999	0.0009784735812133072	3.0753713e-05	-737.49814042843	0.0
dnaA	0.0007008060331804658	0.00295643964	144.45885000132222	0.0
phnA	0.0020062150619272	0.00011114375100000001	-1178.7403259501082	0.0
glnH	0.0121870967927331	0.000734808992	-696.6131373820205	0.0
spr0075	0.0	0.0	nan	nan
cps2G	0.0001537273809285747	4.432816e-05	-42.272439623923084	1.0382764608590385e-224
atpA	0.0037751876532455	0.003960086007	10.176944956867867	3.2552416397824475e-23
SPD_1452	0.0	0.0	nan	nan
SPD_1074	9.964176378668948e-06	0.001053438894	85.99866067394657	0.0
rpiA	0.0018833474543178	0.001804229879	-5.3827106552035415	9.144605052390958e-08
rsuA-2	0.0	0.0	nan	nan
ctsR	0.003508918696543	0.002244410576	-69.0368433709232	0.0
fsa	0.0	0.0	nan	nan
SPD_1419	0.0	0.0	nan	nan
lytR	0.0	0.0	nan	nan
bgaC	0.0064291870800096	0.001150922885	-575.3940231866416	0.0
prmA	0.0008064975279713427	0.00034295108	-70.5001475869028	0.0
SPD_1755	0.0033518367768214	0.001028803854	-240.99714179277365	0.0
rpsD	0.0022263977435934	0.010575763254	256.59492715649986	0.0
comA	0.0013013274425133	0.00013277184200000003	-94.6693014153485	0.0
tarJ	0.0048469770405876	0.0011102047260000002	-478.5865627439028	0.0
SPD_0030	0.0017969690693042	0.0006326414810000001	-75.12328692898772	0.0
rplI	0.0016351437884715	0.005568352498	152.82008317711268	0.0
spr0535	0.0082964310379674	0.0006592788380000001	-539.8620425652124	0.0
spr1683	3.6946768327752325e-07	6.597929900000001e-05	128.76331060928257	0.0
rpoB	0.01412205735759	0.016681188839	59.24626312118387	0.0
lacD	0.0012431368395371	0.00343747717	40.76292670507272	1.019415888357233e-214
celA	0.0069946457247747	0.0028127988249999998	-198.92414565960868	0.0
SPD_1559	0.0026661801547471	0.000562438544	-281.26871905339186	0.0
SPD_0224	0.0	0.0015266328150000002	115.65048153970382	0.0
SPD_1778	0.0003954186567320231	0.0008564568919999999	200.6270650216069	0.0
SPD_1711	0.0016887553766684	0.0011723049950000002	-183.88213765007472	0.0
comC1	0.0	2.5634140999999998e-05	54.83126764279641	1.6667194358758074e-303
SPD_0361	3.7190256573762847e-06	0.00010483549200000001	39.38024751689705	1.7481119730778003e-205
purK	0.0005504156346448347	0.001218281891	44.729665687275386	9.316618146022703e-241
SPD_1240	0.0021103682008318	0.0007133412910000001	-257.220469360113	0.0
TrxB	0.0	0.0	nan	nan
SPD_1742	0.0	6.7752756e-05	88.71330002225261	0.0
psaB	2.027580982821824e-05	0.00026165140499999996	110.92097115786349	0.0
parC	0.0003404963050162397	0.0007886939069999999	31.15722354077474	1.8939928540587698e-149
spr1681	0.0078088705359238	7.535123400000002e-05	-1422.8254089323027	0.0
SPD_1744	0.0016875664344247	8.145327e-05	-781.6000372737517	0.0
ruvA	0.0012314721812397	0.001647676614	35.54626284394999	1.5511124885813974e-179
SPD_1162	0.0004403420644428792	8.1901838e-05	-133.32019062302825	0.0
galE	0.0011336278894646	0.0007010827909999999	-58.30675029519691	0.0
SPD_1344	0.0	0.0	nan	nan
SPD_0425	6.841994134768947e-08	0.000125439261	27.764022750497098	3.3249147732080216e-126
divIB	0.0136800523786634	0.002464795747	-596.8877416113362	0.0
purR	0.0008926361863403311	0.001082553022	19.354875907533778	4.008842648082398e-71
SP_1945	0.0029325471061033	9.7249e-06	-13992.044736793901	0.0
galU	0.0240956655220941	0.005339193311	-795.1036592054551	0.0
gyrA	0.0017072238672603	0.0021303145680000002	31.267999276270103	3.2837282581397787e-150
SPD_0773	0.0230682088541352	0.009029041046	-475.52339668404613	0.0
carA	0.00187117920825	0.0017679502249999999	-8.1660159836409	9.553652632586046e-16
sdhA	0.0003334534635244615	0.001552601151	86.22782897843645	0.0
mraY	0.0042878131165721	0.004126257275999999	-13.212775327441689	7.502478439202648e-37
SPD_1064	0.0004664128472304964	0.001041639217	155.80005871355007	0.0
gloA	0.00031358157008713045	0.000563467782	36.494777861577106	5.38340350954627e-186
holA	0.0002681317641990408	0.000656292193	34.68737446018326	1.1417847072064505e-173
SPD_0068	0.0004353648115002725	0.003041865785	202.04142398844425	0.0
SPD_0457	0.0009784735812133072	0.001001824906	38.58343418893745	3.9512476151475844e-200
lytA	0.0051338149179799	0.000702915873	-434.989984000839	0.0
nanA	0.0033234586682914	0.001373091459	-255.28865316497553	0.0
SPD_0936	0.0001626758227144363	0.000908062622	81.40527951486335	0.0
trmB	0.0013744451487555	0.001451735525	15.095311852311994	1.5634599990000604e-46
SPD_1167	0.0052655189223443	0.0016638495150000001	-503.01613072530273	0.0
SPD_0247	0.0025418397539141	0.002921730172	28.212822328792928	2.8859196396438534e-129
SPD_0718	0.0	0.0	nan	nan
SPD_1524	0.0009784735812133074	5.5031974999999996e-05	-268.4316068442375	0.0
clpL	2.365499028185973e-05	0.00023852691799999996	36.29460028735573	1.2371346791223653e-184
SPD_1085	0.0008371660437083914	0.00029775493100000003	-211.98241521249145	0.0
SPD_1620	0.001394970625655	0.000480100007	-176.1498326067947	0.0
SPD_1382	0.0009784861848867136	9.0028526e-05	-409.7054795520391	0.0
ackA	0.007813421048261	0.000963657917	-953.0966049252968	0.0
SPD_1672	0.0	2.6955293999999996e-05	53.637580335660765	2.251373973508697e-296
SPD_2014	0.0004788904912477731	9.9896326e-05	-241.56254055989262	0.0
SP_0886	0.0	0.0	nan	nan
gatA	0.00013511732532856498	0.00044123168799999995	38.307640869596696	2.8517856019691144e-198
SPD_1396	0.00019877625757561512	0.00024057461800000002	9.991695697240374	1.8031158804268863e-22
bglA-1	0.0033028403594056	0.0025875923089999997	-49.93371601112209	9.312499560501506e-274
SPD_1522	0.0101322710729215	0.0024983068040000003	-392.4694942626814	0.0
ptsH	0.0182109648061835	0.009166684589	-260.4475684903965	0.0
rpmG-1	5.486021589755956e-06	0.002594873168	150.98395638722425	0.0
SPD_0695	0.0020547161158456	0.0012062027269999999	-67.4509997581139	0.0
pfk	0.0	0.0	nan	nan
HsdM	0.0	0.0	nan	nan
SPD_0568	0.00390814704978	0.00015486894499999997	-657.2195218930082	0.0
pheS	0.0027275228170119	0.002976575093	11.824777842840087	2.735651440460045e-30
SPD_1294	0.0	0.0	nan	nan
spr0008	0.0	0.0	nan	nan
SPD_1847	0.0005397638571498334	0.000587889323	7.761347681513622	2.0714028875578228e-14
secY	0.0039529849526736	0.006622868062	154.57362204767298	0.0
ccs4	0.0116426204909746	0.000766305695	-1017.5637598194535	0.0
rffD	4.0823898337454725e-07	0.00135879866	81.5272924933784	0.0
SP_1824	0.0	0.0	nan	nan
prsA-1	0.0	0.0	nan	nan
hprK	0.0074438674112193	0.001873246585	-522.6057769779972	0.0
udK	0.0	0.0	nan	nan
spr0503	0.0027495139764318	0.0026362743960000002	-9.392628137410465	3.8437109301004903e-20
pfl	0.0046035796392248	0.004359456594999999	-9.663249413594183	3.525218768773856e-21
SPD_0228	0.0	0.0	nan	nan
licB	7.987186798115888e-05	0.001296668958	330.4781530569548	0.0
SPD_1756	0.0	0.000131459127	34.28209311736014	6.775756927711813e-171
SPD_1098	0.0062954851742924	0.000410579284	-1267.4871196076067	0.0
SPD_0784	0.00024479400648611926	0.00030178927099999995	7.1754072289850885	1.4037089357197026e-12
SPD_1906	4.607043266114679e-06	0.00019728113600000002	30.609721587510723	1.0913126342476576e-145
SPD_0287	2.6881618868215496e-05	0.0009308120910000001	74.07141435599164	0.0
psaC	0.0004742195143912989	0.0006072858060000001	13.562475217290071	1.3861664088848451e-38
prtA	0.0029325471061033	0.00017432414500000002	-463.5534025773414	0.0
SPD_0933	0.0126454419798213	5.7402844e-05	-24409.26643260213	0.0
SP_1502	0.0	0.0	nan	nan
SPD_0144	0.0072379990443846	0.00041472682099999994	-968.3349517551284	0.0
SPD_0182	0.0005562030929462097	0.00011806884100000001	-224.9582645506629	0.0
metA	0.0059330859363103	0.0026744519760000004	-265.2691695486173	0.0
gtrB	0.0006943729821280999	1.5080199999999998e-05	-3661.735420275272	0.0
SPD_1989	0.00016650217591339663	0.0021312933200000003	97.18498538685952	0.0
SPD_0815	0.0018635138405521	0.000552732405	-269.91486090958807	0.0
SPD_1011	0.0016344410988897	0.000202335925	-415.59637260821154	0.0
xylH	0.000978473581213307	7.6545763e-05	-384.0699891181875	0.0
spr0612	0.0019559892832477	0.000536036943	-53.99646961244069	1.5865387703438372e-298
pfkA	0.0044552638774976	0.003560772072	-56.97090760468084	4.30894215e-316
spr0468	0.00027185325489924783	0.000103047892	-123.81569711672316	0.0
SPD_1939	0.00010022224181189693	0.001211900006	119.62470401774453	0.0
folD	0.0014649298890237	0.002907839587	96.89545091327602	0.0
SPD_1510	4.3187236521765727e-05	0.000175596396	97.00892060324375	0.0
spr1136	0.0026661681590013	0.001586768687	-160.25878123420557	0.0
SPD_1582	0.0041640897955417	0.002622865649	-76.89938833499421	0.0
rsmI	0.0016401914056278	0.000351049054	-210.9126035183169	0.0
SPD_1331	0.0088652889735693	0.003965345335	-297.4383912271871	0.0
SPD_1291	0.0	5.4076771e-05	15.24253513169976	2.5257628332383486e-47
polA	0.1075567661827465	0.051164993465	-641.1401001820628	0.0
pdxT	0.001125664398456	0.0008242812479999999	-17.584893451221568	1.6344212120012873e-60
SPD_1741	0.0	7.4433262e-05	88.41966258462142	0.0
blpB	0.0001837690653601663	1.3209849999999999e-05	-2249.3321365592014	0.0
pvaA	1.1146561880290913e-05	0.000425983284	72.00591526586221	0.0
SPD_0604	0.0026833837215917	0.000230269736	-382.1308424471754	0.0
rpsA	0.0052390813289823	0.0064714408	48.11120979514678	2.3283461533944466e-262
ddlA	0.0029272870488565	0.002250816877	-47.732576840271136	5.713248799675429e-260
SPD_0141	0.0	0.0	nan	nan
pyrB	0.0067439370955483	0.004626179784	-114.73677781287039	0.0
ylmG	1.609584359174617e-06	0.000401092397	103.97510869491461	0.0
spr1470	0.0	0.0	nan	nan
SPD_0032	0.0	2.7676497e-05	7.604310799364341	6.5933412457937e-14
SP_1324	0.0	0.0	nan	nan
sphtra	0.0001404380636985623	0.00105193461	302.52912734632764	0.0
SPD_0616	0.0028483946513695	0.0022994461670000003	-41.12680893776054	3.898143417245693e-217
plsY	0.0014941174561268	0.0008011555770000001	-106.37048161224045	0.0
trmE	0.0002475127819068862	0.00042593469500000003	20.84553247827196	2.0752863981810334e-80
SPD_0370	0.0008791888134415282	0.0006379635610000001	-36.8789417159745	1.3228026749686502e-188
SPD_1835	0.0	1.144282e-05	51.01569502516829	1.9312030537498915e-280
SPD_1035	0.0	2.9458081e-05	38.24576287027693	7.454605578686159e-198
SP_1171	0.0	0.0	nan	nan
trpG	0.0003382818351258037	0.0008185282820000001	48.03420775710934	7.119689940013714e-262
SPD_1191	0.0009784735812133074	2.2362932000000003e-05	-585.2290148020909	0.0
manA	0.0025878945213574	0.003292802837	32.5435838578191	5.674945720804048e-159
SPD_1955	0.00010022224181189693	0.000261060104	19.37069187073699	3.2066910225572204e-71
SPD_0303	0.0	0.0	nan	nan
rr07	0.0	2.9511912e-05	36.640280408275586	5.523353046791674e-187
SPD_1229	0.0011228175483916	0.000928298346	-23.05767046887774	1.167986708053283e-94
spr1880	0.0	0.0	nan	nan
gdhA	0.0009688331065776872	0.00033159776000000004	-181.1225361076866	0.0
SP_0474	0.0	0.0	nan	nan
SPD_1223	0.0	0.0	nan	nan
SPD_1233	0.0036445539321041	0.0014024900229999999	-198.0324412460956	0.0
rimI	0.0	5.0011622e-05	102.76122216071802	0.0
SP_0537	0.00019531156457111283	1.1369575e-05	-187.6716740075081	0.0
spr0685	0.00227038681604	0.0011895710090000003	-119.35311955009209	0.0
SP_1461	0.0	0.0	nan	nan
SPD_1728	0.0	9.1364784e-05	98.26726085609789	0.0
hemK	0.0008300166770789251	0.001453585628	140.0259938184086	0.0
SP_0573	0.0	0.0	nan	nan
SPD_0932	0.0	5.5843222e-05	13.660245879330871	4.4841302776592326e-39
SP_0909	0.0	0.0	nan	nan
SPD_0965	0.0025250193752044	0.0015419388299999998	-81.64462325252394	0.0
mraW	0.0095125032610975	0.000796958089	-1346.0220825658812	0.0
rplX	0.0011817955469901	0.016526198920999997	427.1865983201893	0.0
SPD_0010	0.0047121102548685	0.002157380204	-133.17668099597722	0.0
nth	0.00021865432470834575	8.398777e-05	-224.43134714976034	0.0
galT1	3.6946768327752325e-07	7.1396634e-05	64.95828276076699	0.0
spr0156	0.0050271756172205	0.001279103339	-554.1066081562409	0.0
SP_1199	0.0	0.0	nan	nan
spr0106	0.00044652167516556887	0.0011747914609999998	54.43356215448655	3.881341995050542e-301
SPD_1230	1.1308295861632013e-07	0.000619902295	95.87240186527299	0.0
SPD_1516	0.0009784735812133072	3.6935785e-05	-485.08811355414247	0.0
spr0963	0.0	0.00032514018500000004	51.82064418590312	2.262306627608708e-285
xpt	0.0014268582763154	0.001791779714	33.37812312611915	1.0620547590851204e-164
pgi	0.0219996801822277	0.008297346119	-508.166921553579	0.0
SP_1637	0.0	0.0	nan	nan
metF	0.0026202002321627	0.0018368529209999997	-78.60879871178335	0.0
SPD_1833	3.248696190399303e-05	0.001380619244	150.32424342550723	0.0
spr0669	0.0	0.0	nan	nan
ribE	0.00021678434897058868	0.00033010784	17.564244597895765	2.1584107933126405e-60
SPD_2006	0.0	0.000170133162	62.76613030202077	0.0
pyrE	0.002005198470319	0.0043653896349999995	102.44144814711053	0.0
msrAB2	0.0296835954825474	0.005582781969999999	-807.7601316356726	0.0
SPD_1061	0.0028520542694408	0.000966568017	-219.3064586798912	0.0
Cdd	0.0051751147618417	0.004159975754	-247.99045359736425	0.0
spr0494	0.0	1.087254e-05	99.90259405666737	0.0
SPD_0451	1.5964652981127546e-07	0.000245416603	66.13627901494782	0.0
SP_1775	0.0	0.0	nan	nan
GalE	0.00012625207529451667	6.9291432e-05	-47.160835118473535	2.3968139405247595e-256
SPD_1351	0.0044082168335705	0.0025066785730000003	-104.46173180661674	0.0
SPD_1029	0.00014951701663498305	7.9713361e-05	-25.661099516248395	5.872273395455332e-112
spr0158	0.0	0.0	nan	nan
SPD_0414	0.0	0.0	nan	nan
budA	0.0009784735812133072	0.000993911821	27.75531605574937	3.8116625898409885e-126
SPD_1376	0.0014026700571729	6.5970618e-05	-881.6723384467724	0.0
capD	0.0024473875284018	0.000341404559	-520.6545600456612	0.0
SPD_0635	0.0	1.6366199999999996e-05	44.39239607707836	1.4289331718660905e-238
SP_1774	0.0019564682228371	0.0019466047750000002	-3.578813587461718	0.00036173923730985945
blpY	0.0039616733219029	0.00013167426500000003	-1257.4120221718263	0.0
SPD_0464	0.00010532207395153114	0.000384933211	37.42241201067574	2.7353319593179464e-192
SPD_0067	0.0008836527218771729	0.001416252504	47.35182643735265	1.4708689482290183e-257
cinA	0.0141203186415318	0.004677022043999999	-403.254042952566	0.0
galM	0.0031922696410905	0.0013728355510000002	-160.98177048158058	0.0
infA	0.000942311552749446	0.0037624477910000002	144.1750719126747	0.0
SPD_1616	0.000670588882362918	6.95163e-06	-4998.285225679371	0.0
spr0993	0.0038894284941596	0.0006569719810000001	-630.6464163564568	0.0
SPD_1590	0.0009431035960107226	0.000177080402	-129.53843573952068	0.0
recR	0.0024363040845797	0.0036101054149999994	74.46210628334737	0.0
deoD	0.001548751589223	0.0022943253549999997	56.45323928177483	4.53959878937e-313
SPD_0804	0.0	0.000980838931	455.659833378801	0.0
guaB	0.0197958095052222	0.009608901652	-277.0824655961464	0.0
SP_0574	0.000980309516306137	0.000244304396	-137.32711033535546	0.0
gltX	0.0160340574357359	0.011441900176	-135.66523677543987	0.0
SPD_1231	1.1308295861632013e-07	0.000722002929	95.7718994590928	0.0
SPD_1490	0.0	1.4374069000000002e-05	24.287856929507942	8.947546603646118e-103
groL	0.0080130405562202	0.004179044917000001	-180.40927086727459	0.0
hexB	0.0024845598571392	0.0032391360770000002	51.93191203419805	4.738622691369666e-286
SPD_0095	6.092425613024546e-06	4.6820930999999996e-05	12.14897628910913	8.942806963079795e-32
SPD_0286	0.00010593340306027044	0.000420368755	160.4885775487727	0.0
SPD_0990	0.0	0.0009754864769999998	25485.780352192785	0.0
spr1195	0.0062342999491245	5.597575e-05	-3546.5694744400903	0.0
SPD_1791	0.00018825577154011125	9.713526999999999e-05	-43.131286362658784	2.3756722883801115e-230
SPD_1494	0.0025388923187021	0.00015381467099999998	-2488.486701845602	0.0
SPD_0548	0.0	1.158367e-05	119.1156548009985	0.0
SPD_1824	0.0	0.0	nan	nan
spr0084	0.0	0.0	nan	nan
SPD_0403	0.0024820369296932	0.000181343628	-352.1723441924104	0.0
SPD_1175	0.0	0.000952194648	109.87348144062302	0.0
SPD_1372	0.0	3.03422e-05	114.88961945584232	0.0
cbiO2	0.0023020749753698	0.0025502192829999996	29.00081335571502	1.181506571320195e-134
CcdA	0.0	0.0	nan	nan
rexB	0.0085446142776227	0.001318567335	-608.0951650614227	0.0
SPD_0491	0.0	5.3391276e-05	27.290482001979985	5.56232558278469e-123
spr0347	0.0	2.0024497000000003e-05	18.858434521469878	4.246996135913235e-68
SP_0462	0.0038980774678316	0.000135032285	-466.7337577553652	0.0
SPD_0838	0.0	0.0	nan	nan
SPD_2016	0.0	0.0	nan	nan
SPD_1466	0.0	0.0	nan	nan
SPD_1446	0.000925184254386686	0.000204536708	-267.7958205170244	0.0
coiA	0.0035352140422108	0.000734324578	-279.7435413361795	0.0
SPD_1388	0.0008825883902366042	7.29682e-06	-3852.6535663692857	0.0
ntpD	0.0	0.0	nan	nan
acpS	0.00045453453357932025	0.000323633881	-45.80103167965557	1.1557020524332873e-247
mutX	0.0005653955097715874	0.000492674202	-9.785933795265482	1.1720912119959926e-21
SPD_1293	0.0	1.3162988e-05	25.655992514714445	6.3556650421619855e-112
arcB	0.0002788247925251844	2.9712789000000005e-05	-701.5248178885554	0.0
ruvB	0.0031755334662592	0.0019376494279999999	-68.19912759284968	0.0
spr0536	7.184093841507396e-07	0.000193789318	64.68959842689257	0.0
rplF	0.0017073342475379	0.011391954783	305.4571161707598	0.0
potA	0.0	5.3648694e-05	43.2903033950074	2.1632751456522754e-231
ccdA-2	0.0007400042703108602	0.000207791508	-57.621384848491886	7.1916e-320
ogt	0.0019612552975933	0.00016906085200000002	-236.39796177119507	0.0
SPD_0742	0.0	4.3299129e-05	164.9543495297583	0.0
era	0.0010881312922821	0.0022870382839999997	76.20446076206987	0.0
SPD_1415	0.0003379099123110358	0.0007159843560000001	49.81564024530848	5.037205977464335e-273
SPD_0947	0.0	0.0	nan	nan
SPD_0514	7.722242056136714e-06	0.000195486899	182.5739264096462	0.0
phtE	0.0062053764483884	0.001372831261	-888.5007792823163	0.0
dltC	0.0024029172449473	0.000483759138	-168.64181225104602	0.0
SPD_1969	0.001895419737357	0.001594136955	-19.872748164656432	2.5705328094798403e-74
rplR	0.0018742967812885	0.014432299866999999	324.3147438683936	0.0
SPD_0559	9.616854613683914e-05	0.00043511407899999996	106.05391711332575	0.0
SPD_1991	3.193296422535551e-05	0.0009704287139999999	76.58240718783217	0.0
thiE-2	0.0016385308190663	0.001425737611	-20.211582918104945	2.0015065140989906e-76
spr2000	0.0	1.1360707e-05	10.377254569590303	4.972005117921637e-24
pgm	0.0193850213031765	0.005578063653999999	-541.0485786485082	0.0
SPD_1277	1.197348973584566e-06	0.000774703628	61.323756735422364	0.0
pbp1B	0.0005492021341338454	0.0009542922149999999	53.51092867713362	1.2988407005729602e-295
SPD_1330	0.0011190327310697	0.000660300489	-61.30983014069355	0.0
SPD_1095	0.0	0.00011151761200000002	33.64843326241894	1.4874719577362323e-166
coaD	0.001399194304641	0.000306835139	-317.247315191158	0.0
SPD_1017	0.017988001619794	0.000384036372	-1986.5999579030095	0.0
iga	0.0031184298205378	0.001053602388	-1969.5111933617616	0.0
SPD_1587	0.0056300969648425	0.0009618184810000002	-721.7701578054746	0.0
ftsZ	0.0081339015033045	0.008255553931	4.812689682533993	1.7188872603622596e-06
prfB	0.0029763342080643	0.00461652244	80.14426354708317	0.0
SPD_0969	0.0003820117539307026	0.000662327709	45.10368686682977	3.5626788328076905e-243
SP_0831	0.0	0.0	nan	nan
SPD_1571	6.399094146779958e-05	2.7841387e-05	-62.21321990691076	0.0
SP_0251	0.0	0.0	nan	nan
SPD_0946	0.002953746160704	9.326749300000001e-05	-1365.9553723941783	0.0
SP_0249	0.0	0.0	nan	nan
spr0487	0.0	0.0	nan	nan
fucK	0.0005951999637163863	0.000240200301	-45.50538655024873	9.183930998973766e-246
SPD_1279	0.00390814704978	0.00016096394800000003	-707.571499942635	0.0
SPD_1136	0.00023175356337806592	0.00037453395199999996	45.90942572022969	2.3294933026880915e-248
miaA	0.0017031311603697	0.001196871259	-51.21543679508763	1.1452888899581658e-281
spr0186	0.0	0.0	nan	nan
SPD_0574	0.004511993352077	0.00027182236300000003	-1411.9518663424137	0.0
fabF	0.0004947474853183514	0.001873884234	83.44974753475712	0.0
atpH	0.0065176274068895	0.002452414481	-326.21333856057413	0.0
comX2	2.7211328571889996e-05	2.2050077e-05	-14.11496401698412	2.1939539701313888e-41
SPD_1260	0.0	0.0	nan	nan
spr1856	0.0011403188722072	0.000746616794	-41.388877615022714	7.131635971088434e-219
dltB	0.0	7.280474500000001e-05	35.975682125887644	1.8341927240665368e-182
rpoA	0.0140405119999405	0.014989308973	27.11910900444418	8.12657046303151e-122
SP_2023	0.0	0.0	nan	nan
pepA	0.0	0.0	nan	nan
SP_0242	0.0	0.0	nan	nan
aroF	0.0	0.0	nan	nan
SPD_1365	5.868134145623933e-05	0.00029628642300000003	49.02375618635519	4.345773529873482e-268
SPD_0566	0.0	0.000108161596	45.45653591212489	1.8941783928301625e-245
cbpJ	0.0	0.0	nan	nan
SPD_0576	5.7127134249965945e-05	5.4143728000000005e-05	-5.616876324113111	2.5200241469617464e-08
SPD_1182	0.0001626758227144363	0.002600803505	125.4575093694086	0.0
SPD_0437	0.0	3.5751323e-05	16.10842861629735	4.4950644780088706e-52
vex2	3.242912482790396e-06	0.00022261706	41.69567284296124	6.647432203141977e-221
SPD_0870	0.0019559892832477	3.4338435e-05	-770.2706390401003	0.0
spr0101	0.0222625489356525	5.2208834e-05	-15578.12646293906	0.0
udk	0.0090457922357937	0.002171443449	-562.9890025607368	0.0
SPD_1232	1.1308295861632013e-07	0.0009515828049999999	176.6055303131935	0.0
SPD_0149	0.0	5.9943288999999996e-05	38.42710061597944	4.4651986551721585e-199
SPD_0754	0.0004035915126008912	0.001265116646	110.1419100797486	0.0
SPD_2043	0.0004791089795597949	0.001125454979	240.44964252279598	0.0
SPD_1323	0.0	6.0494089000000004e-05	37.70416222938146	3.391409831137457e-194
spr1481	0.0	0.0	nan	nan
SPD_0588	5.782723968622769e-05	5.7362142000000006e-05	-0.5394234589864284	0.5897148988097664
SPD_1227	0.0003684278827961832	0.000688953641	37.15009941491172	1.9146014560907253e-190
SP_1927	0.00019531156457111283	7.6001662e-05	-121.44379143418956	0.0
bta	0.00016607424603007416	6.683753000000001e-05	-50.971992002269154	3.585581323122334e-280
rafE	0.0005368719131465106	0.000569637323	6.9610170668988465	6.110863460619477e-12
SPD_0694	1.8633968145052943e-05	0.000323473648	76.88862405914267	0.0
groES	0.000835164927537483	0.0023432138560000003	104.77832580713482	0.0
rfbD	0.0	0.0	nan	nan
SPD_0668	0.0	1.2657123999999998e-05	24.75150701762054	7.317165460057462e-106
SPD_1511	4.3187236521765727e-05	6.8588647e-05	19.399913851664834	2.122337338918453e-71
SPD_1122	0.0056418467360543	0.0009286146400000001	-606.2561770880028	0.0
SPD_1572	0.00021191315395734775	0.000425910517	9.221696076391444	1.6892715786551078e-19
SPD_0402	0.00013680407418783348	1.7496395e-05	-570.7643356943057	0.0
rr09	0.0008379907903462583	1.7281136e-05	-1334.3703844013503	0.0
SPD_1034	0.0025333782672448	0.001127482058	-186.1418387829138	0.0
gor	0.00031493843272877584	0.000373104295	9.061602704184631	6.623315913547943e-19
SPD_1097	0.0	3.5827341e-05	67.8081950783419	0.0
SP_0201	0.0	0.0	nan	nan
SPD_0279	0.00028347546285368864	0.00151420253	91.62111735929254	0.0
SPD_0698	0.0008793223730382484	0.00031978643299999997	-131.7524980918686	0.0
SP_1826	0.0	0.0	nan	nan
thrB	0.0005558030874777228	0.002240655023	103.83066950016979	0.0
pyrK	5.98674486792283e-08	0.0005153718599999999	68.17254548174452	0.0
SP_1926	0.0029325471061033	1.4956731000000002e-05	-966.8018772875291	0.0
phpP	0.0036106948743518	0.001658282542	-164.6152324231003	0.0
spr1403	0.0048071023670749	0.00010903020299999999	-1489.5768081637266	0.0
mtlA	0.0008315309085539012	0.0011250615039999998	43.99717366400933	5.287882323437726e-236
SPD_0996	0.0040358167469762	0.000150429798	-914.0374543371572	0.0
rpsJ	0.000599199184783018	0.011283111995000001	313.035586120815	0.0
SPD_0603	0.0080969585057651	0.0012647082300000002	-555.967164697163	0.0
